时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-3-24 13:44:22.114	WT901BLE68(2D9DAA075046)	-0.666	-0.719	0.122	-1.404	13.550	-10.925	-78.59	44.75	-79.15	89.240	26.613	42.040	-0.70645	0.26270	-0.59943	0.26923	24.3	null	null	13113	100
2026-3-24 13:44:22.324	WT901BLE68(2D9DAA075046)	-0.641	-0.745	0.087	-0.916	14.221	-10.681	-81.76	43.03	-82.28	89.240	26.613	42.040	-0.67148	0.28467	-0.61795	0.29340	24.3	null	null	13113	100
2026-3-24 13:44:22.541	WT901BLE68(2D9DAA075046)	-0.616	-0.766	0.052	-0.366	15.076	-10.254	-84.74	41.25	-85.58	76.807	18.480	65.527	-0.67148	0.28467	-0.61795	0.29340	24.3	null	null	13113	100
2026-3-24 13:44:22.713	WT901BLE68(2D9DAA075046)	-0.583	-0.792	0.015	0.183	16.052	-9.949	-87.52	39.39	-89.00	76.807	18.480	65.527	-0.62769	0.29895	-0.64078	0.32544	24.3	null	null	13113	100
2026-3-24 13:44:22.924	WT901BLE68(2D9DAA075046)	-0.558	-0.813	-0.019	0.671	17.517	-9.216	-90.13	37.48	-92.58	53.913	12.527	86.687	-0.62769	0.29895	-0.64078	0.32544	24.3	null	null	13113	100
2026-3-24 13:44:23.142	WT901BLE68(2D9DAA075046)	-0.537	-0.828	-0.050	1.160	18.860	-8.728	-92.58	35.54	-96.35	53.913	12.527	86.687	-0.58142	0.30206	-0.66473	0.35880	24.3	null	null	13113	100
2026-3-24 13:44:23.343	WT901BLE68(2D9DAA075046)	-0.492	-0.847	-0.084	1.587	19.836	-7.813	-94.86	33.55	-100.31	27.240	10.607	96.627	-0.58142	0.30206	-0.66473	0.35880	24.3	null	null	13113	100
2026-3-24 13:44:23.524	WT901BLE68(2D9DAA075046)	-0.470	-0.862	-0.115	1.953	22.217	-7.263	-97.01	31.51	-104.52	27.240	10.607	96.627	-0.52350	0.29337	-0.69400	0.39764	24.3	null	null	13113	100
2026-3-24 13:44:23.742	WT901BLE68(2D9DAA075046)	-0.421	-0.873	-0.145	2.319	22.522	-6.653	-99.01	29.51	-108.86	1.413	12.453	95.113	-0.52350	0.29337	-0.69400	0.39764	24.3	null	null	13113	100
2026-3-24 13:44:23.944	WT901BLE68(2D9DAA075046)	-0.408	-0.887	-0.176	2.808	24.231	-6.287	-100.84	27.37	-113.43	1.413	12.453	95.113	-0.46326	0.27530	-0.72150	0.43469	24.3	null	null	13113	100
2026-3-24 13:44:24.124	WT901BLE68(2D9DAA075046)	-0.365	-0.897	-0.200	2.258	25.574	-4.456	-102.49	25.21	-118.14	-19.960	17.140	86.387	-0.46326	0.27530	-0.72150	0.43469	24.3	null	null	13113	100
2026-3-24 13:44:24.342	WT901BLE68(2D9DAA075046)	-0.326	-0.904	-0.230	1.709	25.513	-2.991	-104.18	23.18	-123.12	-19.960	17.140	86.387	-0.39209	0.24298	-0.75342	0.46848	24.3	null	null	13113	100
2026-3-24 13:44:24.543	WT901BLE68(2D9DAA075046)	-0.303	-0.908	-0.256	1.038	27.161	-1.770	-105.83	21.25	-128.19	-31.647	21.387	75.833	-0.39209	0.24298	-0.75342	0.46848	24.3	null	null	13113	100
2026-3-24 13:44:24.753	WT901BLE68(2D9DAA075046)	-0.262	-0.912	-0.283	0.427	27.649	-0.854	-107.47	19.32	-133.41	-31.647	21.387	75.833	-0.32031	0.20374	-0.78323	0.49228	24.3	null	null	13113	100
2026-3-24 13:44:24.942	WT901BLE68(2D9DAA075046)	-0.220	-0.913	-0.313	-0.305	26.978	-0.183	-109.08	17.39	-138.14	-36.707	26.527	64.767	-0.32031	0.20374	-0.78323	0.49228	24.3	null	null	13113	100
2026-3-24 13:44:25.53	WT901BLE68(2D9DAA075046)	-0.205	-0.909	-0.343	-1.465	26.611	0.366	-110.63	15.56	-133.32	-36.707	26.527	64.767	-0.32031	0.20374	-0.78323	0.49228	24.3	null	null	13113	100
2026-3-24 13:44:25.234	WT901BLE68(2D9DAA075046)	-0.183	-0.910	-0.364	-2.686	27.832	0.854	-112.20	13.68	-129.06	-36.707	26.527	64.767	-0.32031	0.20374	-0.78323	0.49228	24.3	null	null	13113	100
2026-3-24 13:44:25.353	WT901BLE68(2D9DAA075046)	-0.158	-0.908	-0.383	-3.357	25.635	0.977	-112.97	12.76	-127.06	-36.707	26.527	64.767	-0.32031	0.20374	-0.78323	0.49228	24.3	null	null	13113	100
2026-3-24 13:44:25.533	WT901BLE68(2D9DAA075046)	-0.141	-0.903	-0.395	-3.601	25.269	0.916	-113.76	11.79	-125.22	-36.707	26.527	64.767	-0.32285	0.36789	-0.75815	0.43073	24.3	null	null	13113	100
2026-3-24 13:44:25.743	WT901BLE68(2D9DAA075046)	-0.093	-0.897	-0.420	-4.944	23.438	1.038	-115.34	9.84	-121.74	-39.227	32.060	51.473	-0.32285	0.36789	-0.75815	0.43073	24.3	null	null	13113	100
2026-3-24 13:44:25.863	WT901BLE68(2D9DAA075046)	-0.061	-0.893	-0.449	-5.859	22.705	0.732	-116.92	7.85	-118.50	-39.227	32.060	51.473	-0.32285	0.36789	-0.75815	0.43073	24.3	null	null	13113	100
2026-3-24 13:44:26.43	WT901BLE68(2D9DAA075046)	-0.046	-0.876	-0.471	-6.836	22.583	0.305	-118.53	5.81	-115.47	-39.227	32.060	51.473	-0.32285	0.36789	-0.75815	0.43073	24.3	null	null	13113	100
2026-3-24 13:44:26.163	WT901BLE68(2D9DAA075046)	-0.031	-0.871	-0.490	-7.385	20.996	0.122	-119.33	4.76	-114.00	-39.227	32.060	51.473	-0.32285	0.36789	-0.75815	0.43073	24.3	null	null	13113	100
2026-3-24 13:44:26.343	WT901BLE68(2D9DAA075046)	0.006	-0.868	-0.499	-7.813	20.325	0.000	-120.13	3.70	-112.57	-39.227	32.060	51.473	-0.28952	0.49597	-0.71878	0.39169	24.3	null	null	13113	100
2026-3-24 13:44:26.464	WT901BLE68(2D9DAA075046)	0.045	-0.854	-0.523	-8.240	19.958	-0.549	-121.74	1.53	-109.84	-39.227	32.060	51.473	-0.28952	0.49597	-0.71878	0.39169	24.3	null	null	13113	100
2026-3-24 13:44:26.674	WT901BLE68(2D9DAA075046)	0.066	-0.834	-0.547	-8.972	18.860	-1.099	-123.37	-0.65	-107.10	-39.227	32.060	51.473	-0.28952	0.49597	-0.71878	0.39169	24.3	null	null	13113	100
2026-3-24 13:44:26.885	WT901BLE68(2D9DAA075046)	0.106	-0.823	-0.565	-8.789	17.029	-1.526	-124.16	-1.79	-105.78	-39.227	32.060	51.473	-0.26428	0.55307	-0.69312	0.37912	24.3	null	null	13113	100
2026-3-24 13:44:26.943	WT901BLE68(2D9DAA075046)	0.125	-0.809	-0.576	-9.338	17.639	-2.075	-125.68	-4.15	-103.38	-39.227	32.060	51.473	-0.26428	0.55307	-0.69312	0.37912	24.3	null	null	13113	100
2026-3-24 13:44:27.94	WT901BLE68(2D9DAA075046)	0.165	-0.796	-0.589	-8.850	15.930	-2.197	-126.42	-5.26	-102.06	-39.227	32.060	51.473	-0.26428	0.55307	-0.69312	0.37912	24.3	null	null	13113	100
2026-3-24 13:44:27.274	WT901BLE68(2D9DAA075046)	0.190	-0.778	-0.607	-8.911	14.587	-2.747	-127.83	-7.68	-99.79	-39.227	32.060	51.473	-0.26428	0.55307	-0.69312	0.37912	24.3	null	null	13113	100
2026-3-24 13:44:27.485	WT901BLE68(2D9DAA075046)	0.239	-0.765	-0.610	-8.728	16.418	-3.052	-128.51	-8.93	-98.71	-41.033	32.800	45.607	-0.26428	0.55307	-0.69312	0.37912	24.3	null	null	13113	100
2026-3-24 13:44:27.694	WT901BLE68(2D9DAA075046)	0.276	-0.742	-0.625	-8.606	14.771	-3.540	-129.82	-11.45	-96.61	-41.033	32.800	45.607	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:27.753	WT901BLE68(2D9DAA075046)	0.299	-0.720	-0.634	-8.545	14.282	-3.967	-131.06	-14.04	-94.60	-41.033	32.800	45.607	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:27.873	WT901BLE68(2D9DAA075046)	0.340	-0.708	-0.634	-8.362	14.465	-4.089	-131.64	-15.36	-93.58	-41.033	32.800	45.607	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:28.85	WT901BLE68(2D9DAA075046)	0.365	-0.685	-0.638	-8.362	13.428	-4.639	-132.81	-18.01	-91.54	-41.033	32.800	45.607	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:28.294	WT901BLE68(2D9DAA075046)	0.406	-0.673	-0.640	-8.423	13.794	-5.066	-133.40	-19.35	-90.52	-44.227	31.160	44.933	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:28.353	WT901BLE68(2D9DAA075046)	0.433	-0.645	-0.643	-8.545	12.634	-5.554	-134.62	-22.01	-88.51	-44.227	31.160	44.933	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:28.504	WT901BLE68(2D9DAA075046)	0.474	-0.630	-0.642	-8.484	12.573	-5.859	-135.22	-23.37	-87.54	-44.227	31.160	44.933	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:28.685	WT901BLE68(2D9DAA075046)	0.491	-0.599	-0.640	-8.423	12.634	-6.409	-136.47	-26.05	-85.34	-44.227	31.160	44.933	-0.20367	0.64175	-0.63617	0.37665	24.3	null	null	13113	100
2026-3-24 13:44:28.894	WT901BLE68(2D9DAA075046)	0.528	-0.587	-0.640	-8.362	12.085	-6.592	-137.10	-27.41	-84.28	-44.227	31.160	44.933	-0.10678	0.73541	-0.53238	0.40527	24.3	null	null	13113	100
2026-3-24 13:44:29.104	WT901BLE68(2D9DAA075046)	0.573	-0.556	-0.634	-8.484	10.803	-7.202	-138.42	-30.12	-81.98	-48.367	27.773	44.733	-0.10678	0.73541	-0.53238	0.40527	24.3	null	null	13113	100
2026-3-24 13:44:29.194	WT901BLE68(2D9DAA075046)	0.588	-0.523	-0.626	-8.240	11.292	-7.690	-139.78	-32.85	-79.46	-48.367	27.773	44.733	-0.10678	0.73541	-0.53238	0.40527	24.3	null	null	13113	100
2026-3-24 13:44:29.285	WT901BLE68(2D9DAA075046)	0.626	-0.505	-0.625	-8.057	10.681	-7.813	-140.49	-34.21	-78.15	-48.367	27.773	44.733	-0.10678	0.73541	-0.53238	0.40527	24.3	null	null	13113	100
2026-3-24 13:44:29.494	WT901BLE68(2D9DAA075046)	0.645	-0.472	-0.615	-7.874	10.620	-8.118	-141.98	-36.91	-75.32	-48.367	27.773	44.733	-0.10678	0.73541	-0.53238	0.40527	24.3	null	null	13113	100
2026-3-24 13:44:29.704	WT901BLE68(2D9DAA075046)	0.683	-0.455	-0.607	-7.751	10.498	-8.362	-142.74	-38.29	-74.03	-48.367	27.773	44.733	-0.04602	0.78366	-0.44177	0.43411	24.3	null	null	13113	100
2026-3-24 13:44:29.886	WT901BLE68(2D9DAA075046)	0.710	-0.418	-0.597	-7.385	10.132	-8.484	-144.35	-40.98	-70.88	-52.833	22.620	43.833	-0.04602	0.78366	-0.44177	0.43411	24.3	null	null	13113	100
2026-3-24 13:44:30.94	WT901BLE68(2D9DAA075046)	0.745	-0.380	-0.582	-7.324	9.399	-9.094	-146.06	-43.68	-67.02	-52.833	22.620	43.833	-0.02307	0.80725	-0.37842	0.45224	24.3	null	null	13113	100
2026-3-24 13:44:30.304	WT901BLE68(2D9DAA075046)	0.777	-0.342	-0.567	-6.775	9.399	-8.972	-147.90	-46.40	-62.52	-55.213	20.487	43.273	-0.02307	0.80725	-0.37842	0.45224	24.3	null	null	13113	100
2026-3-24 13:44:30.514	WT901BLE68(2D9DAA075046)	0.804	-0.306	-0.547	-6.897	7.629	-9.766	-149.90	-49.06	-56.18	-55.213	20.487	43.273	-0.02094	0.83337	-0.28766	0.47141	24.3	null	null	13113	100
2026-3-24 13:44:30.694	WT901BLE68(2D9DAA075046)	0.836	-0.266	-0.522	-6.226	8.728	-9.705	-151.88	-52.08	-48.88	-58.347	17.393	40.653	-0.02094	0.83337	-0.28766	0.47141	24.3	null	null	13113	100
2026-3-24 13:44:30.904	WT901BLE68(2D9DAA075046)	0.850	-0.220	-0.499	-6.104	9.399	-10.315	-154.31	-54.71	-38.47	-58.347	17.393	40.653	-0.05423	0.85733	-0.13345	0.49411	24.3	null	null	13113	100
2026-3-24 13:44:31.114	WT901BLE68(2D9DAA075046)	0.871	-0.185	-0.476	-5.676	8.728	-10.315	-157.03	-57.26	-26.24	-59.833	14.620	39.293	-0.05423	0.85733	-0.13345	0.49411	24.3	null	null	13113	100
2026-3-24 13:44:31.294	WT901BLE68(2D9DAA075046)	0.895	-0.139	-0.452	-5.249	10.498	-10.376	-160.13	-59.82	-13.10	-59.833	14.620	39.293	-0.11176	0.85251	0.04306	0.50870	24.3	null	null	13113	100
2026-3-24 13:44:31.504	WT901BLE68(2D9DAA075046)	0.914	-0.103	-0.424	-4.944	8.484	-10.620	-163.71	-62.24	0.79	-61.867	10.680	36.367	-0.11176	0.85251	0.04306	0.50870	24.3	null	null	13113	100
2026-3-24 13:44:31.714	WT901BLE68(2D9DAA075046)	0.921	-0.057	-0.396	-4.517	8.728	-10.559	-167.93	-64.67	14.93	-61.867	10.680	36.367	-0.17410	0.81155	0.20737	0.51764	24.3	null	null	13113	100
2026-3-24 13:44:31.924	WT901BLE68(2D9DAA075046)	0.934	-0.015	-0.365	-4.395	8.972	-11.169	-172.94	-66.88	29.33	-63.167	7.740	34.380	-0.17410	0.81155	0.20737	0.51764	24.3	null	null	13113	100
2026-3-24 13:44:32.104	WT901BLE68(2D9DAA075046)	0.947	0.024	-0.338	-3.845	9.277	-10.925	-178.91	-68.96	44.20	-63.167	7.740	34.380	-0.23920	0.73688	0.35532	0.52292	24.3	null	null	13113	100
2026-3-24 13:44:32.314	WT901BLE68(2D9DAA075046)	0.949	0.066	-0.305	-3.479	9.827	-10.986	173.95	-70.84	59.64	-64.747	3.740	31.913	-0.23920	0.73688	0.35532	0.52292	24.3	null	null	13113	100
2026-3-24 13:44:32.524	WT901BLE68(2D9DAA075046)	0.954	0.103	-0.274	-3.052	9.766	-11.108	165.50	-72.38	75.81	-64.747	3.740	31.913	-0.29480	0.65234	0.45972	0.52545	24.3	null	null	13113	100
2026-3-24 13:44:32.704	WT901BLE68(2D9DAA075046)	0.954	0.145	-0.239	-2.686	9.521	-11.353	155.63	-73.52	92.79	-65.567	0.080	29.593	-0.29480	0.65234	0.45972	0.52545	24.3	null	null	13113	100
2026-3-24 13:44:32.913	WT901BLE68(2D9DAA075046)	0.955	0.186	-0.203	-2.197	9.705	-11.169	144.70	-74.12	110.23	-65.567	0.080	29.593	-0.34793	0.55447	0.54156	0.52734	24.3	null	null	13113	100
2026-3-24 13:44:33.124	WT901BLE68(2D9DAA075046)	0.944	0.227	-0.171	-2.014	8.667	-12.146	133.57	-73.97	127.34	-65.413	-3.827	26.000	-0.34793	0.55447	0.54156	0.52734	24.3	null	null	13113	100
2026-3-24 13:44:33.334	WT901BLE68(2D9DAA075046)	0.938	0.273	-0.136	-1.648	8.850	-12.390	123.09	-73.16	143.30	-65.413	-3.827	26.000	-0.38754	0.46585	0.59424	0.52872	24.3	null	null	13113	100
2026-3-24 13:44:33.513	WT901BLE68(2D9DAA075046)	0.927	0.315	-0.105	-1.221	8.118	-12.634	114.10	-71.76	157.23	-65.400	-8.547	22.753	-0.38754	0.46585	0.59424	0.52872	24.3	null	null	13113	100
2026-3-24 13:44:33.725	WT901BLE68(2D9DAA075046)	0.905	0.359	-0.077	-0.854	7.690	-13.000	106.67	-69.88	169.26	-65.400	-8.547	22.753	-0.42133	0.37326	0.63330	0.53104	24.3	null	null	13113	100
2026-3-24 13:44:33.934	WT901BLE68(2D9DAA075046)	0.893	0.402	-0.049	-0.488	7.507	-13.123	100.83	-67.64	179.38	-65.127	-13.540	19.087	-0.42133	0.37326	0.63330	0.53104	24.3	null	null	13113	100
2026-3-24 13:44:34.113	WT901BLE68(2D9DAA075046)	0.868	0.446	-0.023	-0.122	8.118	-13.428	96.16	-65.18	-172.00	-65.127	-13.540	19.087	-0.44666	0.28970	0.65604	0.53488	24.3	null	null	13113	100
2026-3-24 13:44:34.324	WT901BLE68(2D9DAA075046)	0.842	0.487	0.003	0.183	8.789	-13.123	92.21	-62.59	-164.36	-63.493	-17.700	15.793	-0.44666	0.28970	0.65604	0.53488	24.3	null	null	13113	100
2026-3-24 13:44:34.534	WT901BLE68(2D9DAA075046)	0.819	0.526	0.028	0.610	9.216	-13.123	88.91	-59.92	-157.62	-63.493	-17.700	15.793	-0.47131	0.20413	0.66635	0.54044	24.3	null	null	13113	100
2026-3-24 13:44:34.744	WT901BLE68(2D9DAA075046)	0.793	0.564	0.054	1.038	10.193	-12.939	86.00	-57.19	-151.35	-61.140	-22.313	11.707	-0.47131	0.20413	0.66635	0.54044	24.3	null	null	13113	100
2026-3-24 13:44:34.923	WT901BLE68(2D9DAA075046)	0.755	0.602	0.082	1.465	10.803	-12.573	83.50	-54.39	-145.70	-61.140	-22.313	11.707	-0.49332	0.12680	0.66479	0.54633	24.3	null	null	13113	100
2026-3-24 13:44:35.134	WT901BLE68(2D9DAA075046)	0.727	0.637	0.107	2.014	12.146	-12.268	81.21	-51.54	-140.43	-58.567	-27.187	7.227	-0.49332	0.12680	0.66479	0.54633	24.3	null	null	13113	100
2026-3-24 13:44:35.344	WT901BLE68(2D9DAA075046)	0.691	0.670	0.140	2.502	13.733	-11.719	79.17	-48.65	-135.44	-58.567	-27.187	7.227	-0.51895	0.04135	0.65100	0.55231	24.3	null	null	13113	100
2026-3-24 13:44:35.524	WT901BLE68(2D9DAA075046)	0.646	0.702	0.168	2.930	13.794	-11.414	77.32	-45.73	-130.72	-54.047	-31.600	2.413	-0.51895	0.04135	0.65100	0.55231	24.3	null	null	13113	100
2026-3-24 13:44:35.734	WT901BLE68(2D9DAA075046)	0.615	0.728	0.197	3.357	15.320	-10.681	75.52	-42.78	-126.13	-54.047	-31.600	2.413	-0.54044	-0.02521	0.63052	0.55643	24.3	null	null	13113	100
2026-3-24 13:44:35.944	WT901BLE68(2D9DAA075046)	0.567	0.756	0.225	3.967	18.433	-10.254	73.84	-39.77	-121.70	-48.553	-35.407	-1.800	-0.54044	-0.02521	0.63052	0.55643	24.3	null	null	13113	100
2026-3-24 13:44:36.156	WT901BLE68(2D9DAA075046)	0.527	0.782	0.254	4.211	19.958	-9.277	72.27	-36.74	-117.37	-48.553	-35.407	-1.800	-0.56619	-0.09863	0.59772	0.55884	24.3	null	null	13113	100
2026-3-24 13:44:36.334	WT901BLE68(2D9DAA075046)	0.468	0.802	0.281	4.578	22.705	-8.362	70.75	-33.65	-113.14	-42.060	-39.493	-5.760	-0.56619	-0.09863	0.59772	0.55884	24.3	null	null	13113	100
2026-3-24 13:44:36.544	WT901BLE68(2D9DAA075046)	0.424	0.820	0.314	4.578	24.963	-7.019	69.31	-30.54	-109.22	-42.060	-39.493	-5.760	-0.59067	-0.16345	0.55716	0.56024	24.3	null	null	13113	100
2026-3-24 13:44:36.754	WT901BLE68(2D9DAA075046)	0.375	0.836	0.341	4.517	30.823	-5.859	67.76	-27.26	-105.00	-33.173	-42.420	-9.833	-0.59067	-0.16345	0.55716	0.56024	24.3	null	null	13113	100
2026-3-24 13:44:36.934	WT901BLE68(2D9DAA075046)	0.323	0.849	0.373	4.272	31.921	-4.578	66.30	-23.94	-101.25	-33.173	-42.420	-9.833	-0.61438	-0.22571	0.50394	0.56348	24.3	null	null	13113	100
2026-3-24 13:44:37.143	WT901BLE68(2D9DAA075046)	0.258	0.859	0.397	3.540	34.424	-3.174	64.86	-20.52	-98.05	-22.300	-43.953	-11.367	-0.61438	-0.22571	0.50394	0.56348	24.3	null	null	13113	100
2026-3-24 13:44:37.354	WT901BLE68(2D9DAA075046)	0.195	0.869	0.430	2.563	36.255	-1.892	63.51	-17.05	-96.42	-22.300	-43.953	-11.367	-0.61493	-0.26297	0.45663	0.58655	24.3	null	null	13113	100
2026-3-24 13:44:37.564	WT901BLE68(2D9DAA075046)	0.132	0.874	0.454	0.977	36.743	-0.977	62.24	-13.51	-96.43	-9.767	-44.987	-10.640	-0.61493	-0.26297	0.45663	0.58655	24.3	null	null	13113	100
2026-3-24 13:44:37.744	WT901BLE68(2D9DAA075046)	0.068	0.870	0.473	0.000	36.560	-0.366	61.08	-9.94	-98.06	-9.767	-44.987	-10.640	-0.58185	-0.27921	0.42102	0.63727	24.3	null	null	13113	100
2026-3-24 13:44:37.954	WT901BLE68(2D9DAA075046)	0.016	0.872	0.491	-2.319	35.339	-0.061	60.01	-6.38	-100.85	-0.253	-44.567	-5.700	-0.58185	-0.27921	0.42102	0.63727	24.3	null	null	13113	100
2026-3-24 13:44:38.164	WT901BLE68(2D9DAA075046)	-0.047	0.864	0.505	-3.967	33.875	-0.366	59.00	-2.79	-104.08	-0.253	-44.567	-5.700	-0.52298	-0.28918	0.39255	0.69904	24.3	null	null	13113	100
2026-3-24 13:44:38.345	WT901BLE68(2D9DAA075046)	-0.063	0.860	0.519	-5.615	34.790	-1.038	58.10	0.74	-107.60	4.533	-41.100	-0.573	-0.52298	-0.28918	0.39255	0.69904	24.3	null	null	13113	100
2026-3-24 13:44:38.553	WT901BLE68(2D9DAA075046)	-0.175	0.849	0.527	-6.470	31.128	-1.831	57.24	4.22	-111.20	4.533	-41.100	-0.573	-0.45416	-0.30215	0.36780	0.75302	24.3	null	null	13113	100
2026-3-24 13:44:38.764	WT901BLE68(2D9DAA075046)	-0.229	0.833	0.536	-7.751	28.320	-2.869	56.41	7.66	-114.72	5.453	-37.107	0.240	-0.45416	-0.30215	0.36780	0.75302	24.3	null	null	13113	100
2026-3-24 13:44:38.973	WT901BLE68(2D9DAA075046)	-0.284	0.815	0.539	-8.362	22.766	-4.028	55.60	11.00	-118.08	5.453	-37.107	0.240	-0.39148	-0.31769	0.34625	0.79108	24.3	null	null	13113	100
2026-3-24 13:44:39.153	WT901BLE68(2D9DAA075046)	-0.347	0.790	0.544	-9.216	20.020	-5.188	54.73	14.27	-121.20	5.900	-31.900	-5.393	-0.39148	-0.31769	0.34625	0.79108	24.3	null	null	13113	100
2026-3-24 13:44:39.364	WT901BLE68(2D9DAA075046)	-0.388	0.769	0.550	-9.155	17.822	-5.920	53.77	17.46	-124.06	5.900	-31.900	-5.393	-0.33115	-0.33804	0.32034	0.82059	24.3	null	null	13113	100
2026-3-24 13:44:39.574	WT901BLE68(2D9DAA075046)	-0.437	0.743	0.551	-9.705	15.137	-7.141	52.74	20.58	-126.34	8.753	-26.507	-12.987	-0.33115	-0.33804	0.32034	0.82059	24.3	null	null	13113	100
2026-3-24 13:44:39.754	WT901BLE68(2D9DAA075046)	-0.485	0.715	0.554	-9.277	13.672	-7.568	51.59	23.60	-127.71	8.753	-26.507	-12.987	-0.30844	-0.36700	0.28223	0.83090	24.3	null	null	13113	100
2026-3-24 13:44:39.964	WT901BLE68(2D9DAA075046)	-0.527	0.684	0.558	-9.583	12.024	-8.545	50.25	26.56	-125.66	15.420	-20.247	-20.627	-0.30844	-0.36700	0.28223	0.83090	24.3	null	null	13113	100
2026-3-24 13:44:40.174	WT901BLE68(2D9DAA075046)	-0.568	0.648	0.559	-9.277	10.742	-8.911	48.70	29.53	-116.15	15.420	-20.247	-20.627	-0.43808	-0.43253	0.15866	0.77182	24.3	null	null	13113	100
2026-3-24 13:44:40.386	WT901BLE68(2D9DAA075046)	-0.609	0.612	0.559	-9.338	9.705	-9.644	47.02	32.43	-104.54	22.773	-13.433	-27.933	-0.43808	-0.43253	0.15866	0.77182	24.3	null	null	13113	100
2026-3-24 13:44:40.564	WT901BLE68(2D9DAA075046)	-0.646	0.572	0.558	-9.033	8.362	-9.949	45.23	35.28	-93.60	22.773	-13.433	-27.933	-0.56317	-0.46112	0.02173	0.68527	24.3	null	null	13113	100
2026-3-24 13:44:40.773	WT901BLE68(2D9DAA075046)	-0.674	0.533	0.558	-8.728	8.362	-10.315	43.30	38.03	-83.48	29.787	-7.080	-32.540	-0.56317	-0.46112	0.02173	0.68527	24.3	null	null	13113	100
2026-3-24 13:44:40.986	WT901BLE68(2D9DAA075046)	-0.712	0.494	0.554	-8.606	7.629	-10.742	41.26	40.76	-74.20	29.787	-7.080	-32.540	-0.66119	-0.45181	-0.11365	0.58792	24.3	null	null	13113	100
2026-3-24 13:44:41.163	WT901BLE68(2D9DAA075046)	-0.742	0.450	0.550	-8.240	7.141	-10.864	38.99	43.36	-66.09	36.740	-0.867	-36.380	-0.66119	-0.45181	-0.11365	0.58792	24.3	null	null	13113	100
2026-3-24 13:44:41.374	WT901BLE68(2D9DAA075046)	-0.763	0.405	0.546	-7.935	6.409	-11.047	36.55	45.93	-58.95	36.740	-0.867	-36.380	-0.72339	-0.41687	-0.22284	0.50314	24.3	null	null	13113	100
2026-3-24 13:44:41.586	WT901BLE68(2D9DAA075046)	-0.793	0.363	0.538	-7.751	6.348	-11.292	33.87	48.38	-52.82	44.247	5.520	-37.707	-0.72339	-0.41687	-0.22284	0.50314	24.3	null	null	13113	100
2026-3-24 13:44:41.794	WT901BLE68(2D9DAA075046)	-0.815	0.315	0.531	-7.568	6.104	-11.536	30.88	50.73	-47.66	44.247	5.520	-37.707	-0.76596	-0.36246	-0.31799	0.42511	24.3	null	null	13113	100
2026-3-24 13:44:42.4	WT901BLE68(2D9DAA075046)	-0.832	0.267	0.521	-7.568	5.981	-12.085	27.60	52.97	-43.49	50.727	11.060	-38.427	-0.76596	-0.36246	-0.31799	0.42511	24.3	null	null	13113	100
2026-3-24 13:44:42.186	WT901BLE68(2D9DAA075046)	-0.856	0.220	0.512	-7.141	5.371	-11.963	23.93	55.09	-40.28	50.727	11.060	-38.427	-0.78986	-0.30212	-0.38947	0.36478	24.3	null	null	13113	100
2026-3-24 13:44:42.393	WT901BLE68(2D9DAA075046)	-0.869	0.172	0.500	-6.897	4.944	-12.146	19.85	57.02	-38.05	58.347	16.593	-37.900	-0.78986	-0.30212	-0.38947	0.36478	24.3	null	null	13113	100
2026-3-24 13:44:42.574	WT901BLE68(2D9DAA075046)	-0.883	0.122	0.487	-6.775	5.310	-12.451	15.31	58.82	-36.72	58.347	16.593	-37.900	-0.80344	-0.23325	-0.44955	0.31287	24.3	null	null	13113	100
2026-3-24 13:44:42.786	WT901BLE68(2D9DAA075046)	-0.887	0.072	0.475	-6.470	5.005	-12.390	10.35	60.42	-36.19	64.740	21.180	-36.927	-0.80344	-0.23325	-0.44955	0.31287	24.3	null	null	13113	100
2026-3-24 13:44:42.994	WT901BLE68(2D9DAA075046)	-0.902	0.025	0.460	-6.226	4.639	-12.512	4.86	61.79	-36.52	64.740	21.180	-36.927	-0.80850	-0.16647	-0.49307	0.27451	24.3	null	null	13113	100
2026-3-24 13:44:43.204	WT901BLE68(2D9DAA075046)	-0.904	-0.023	0.446	-6.104	4.761	-12.878	-1.12	62.87	-37.89	71.013	25.873	-33.920	-0.80850	-0.16647	-0.49307	0.27451	24.3	null	null	13113	100
